,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
2227,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Path,Case_01,2025-01-07 14:29:11.000
2228,Pull,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Cross aisle path,Case_01,2025-01-07 14:29:37.500
2229,Handling centred,Step,Base,_,Retrieval,Picking_travel time,Move to next position,Subject_7,Base,Case_01,2025-01-07 14:33:12.000
2230,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 14:33:45.000
2231,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_pick time,Retrieval of items,Subject_7,Aisle path,Case_01,2025-01-07 14:34:26.500
2232,Tick off / confirm,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 14:57:40.000
2233,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 14:59:30.000
2234,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 15:13:18.500
2235,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_7,Base,Case_01,2025-01-07 15:13:52.000
2236,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 15:15:12.500
2237,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 15:15:45.500
2238,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 15:24:38.500
2239,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 15:25:11.500
2240,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 15:25:38.500
2241,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 15:31:08.500
2242,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 15:31:49.000
2243,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 15:32:29.000
2244,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 15:40:03.000
2245,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 15:42:05.000
2246,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 15:49:30.500
2247,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 15:49:52.500
2248,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 15:50:40.500
2249,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 15:51:10.500
2250,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:20:08.000
2251,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 16:20:34.000
2252,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:21:06.000
2253,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:21:27.500
2254,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:27:08.000
2255,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 16:27:26.500
2256,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:27:53.000
2257,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:28:22.500
2258,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:30:41.500
2259,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 16:31:17.500
2260,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:31:54.000
2261,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:34:50.500
2262,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:38:12.000
2263,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 16:38:49.000
2264,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:39:34.000
2265,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:40:00.000
2266,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:43:58.500
2267,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_7,Base,Case_01,2025-01-07 16:44:27.000
2268,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:45:13.500
2269,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:45:39.000
2270,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:48:45.500
2271,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 16:49:14.000
2272,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:49:57.000
2273,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:51:03.000
2274,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:54:17.500
2275,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_7,Base,Case_01,2025-01-07 16:55:07.000
2276,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 16:55:51.500
2277,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 16:56:37.500
2278,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 16:59:39.500
2279,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_7,Base,Case_01,2025-01-07 17:00:18.500
2280,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 17:01:16.000
2281,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 17:02:11.000
2282,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 17:06:40.500
2283,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 17:07:29.500
2284,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 17:08:31.000
2285,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 17:09:22.500
2286,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 17:14:04.000
2287,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 17:17:40.000
2288,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 18:21:34.500
2289,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 18:24:50.500
2290,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 18:25:02.000
2291,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 18:31:28.500
2292,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 18:32:07.000
2293,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 18:40:55.000
2294,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Path,Case_01,2025-01-07 18:49:13.000
2295,Handling centred,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 18:50:15.500
2296,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 18:52:17.500
2297,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Packing/sorting area,Case_01,2025-01-07 18:53:40.500
2298,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_7,Path,Case_01,2025-01-07 19:59:33.000
2299,Walking,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_7,Issuing/receiving area,Case_01,2025-01-07 20:03:23.000
2300,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_7,Path,Case_01,2025-01-07 20:04:17.000
2301,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_7,Office,Case_01,2025-01-07 20:07:37.000
2302,Handling centred,Gait Cycle,Path,Path (Office),Storage,Preparing order,Collecting packed cardboard boxes,Subject_7,Path,Case_01,2025-01-07 20:23:41.500
2303,Walking,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_7,Issuing/receiving area,Case_01,2025-01-07 20:26:39.000
2304,Walking,Gait Cycle,Path,Path (Issuing area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_7,Path,Case_01,2025-01-07 20:29:14.000
2305,Pull,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_7,Issuing/receiving area,Case_01,2025-01-07 20:31:47.500
2306,Push,Gait Cycle,Path,Path (Issuing area),Storage,Preparing order,Returning empty cardboard boxes,Subject_7,Path,Case_01,2025-01-07 20:43:50.500
2307,Walking,Gait Cycle,Cardboard box area,_,Storage,Preparing order,Returning empty cardboard boxes,Subject_7,Cardboard box area,Case_01,2025-01-07 20:45:18.000
2308,Handling centred,Gait Cycle,Path,Path (Cardboard box area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_7,Path,Case_01,2025-01-07 20:46:21.000
2309,Pull,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_7,Packing/sorting area,Case_01,2025-01-07 20:47:56.000
2310,Pull,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_7,Path,Case_01,2025-01-07 22:49:20.500
2311,Pull,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_7,Cross aisle path,Case_01,2025-01-07 22:50:27.500
2312,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 22:57:07.000
2313,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:01:57.500
2314,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 23:06:49.500
2315,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 23:08:09.500
2316,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 23:09:06.000
2317,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:12:39.000
2318,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-07 23:15:27.000
2319,Handling downwards,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 23:16:03.500
2320,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 23:17:23.000
2321,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:19:30.500
2322,Handling centred,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-07 23:20:40.000
2323,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 23:22:20.500
2324,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 23:24:05.000
2325,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:25:05.500
2326,Handling upwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-07 23:25:29.500
2327,Handling upwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:26:01.500
2328,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 23:26:35.500
2329,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:41:04.500
2330,Handling upwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-07 23:41:31.500
2331,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 23:44:39.500
2332,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 23:45:21.000
2333,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 23:47:51.000
2334,Handling centred,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-07 23:49:13.000
2335,Handling upwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 23:51:22.500
2336,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_7,Aisle path,Case_01,2025-01-07 23:52:04.000
2337,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-08 00:05:49.000
2338,Handling centred,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-08 00:07:28.000
2339,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-08 00:07:56.000
2340,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-08 00:08:21.000
2341,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-08 00:11:22.000
2342,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-08 00:12:22.500
2343,Handling upwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-08 00:26:36.500
2344,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-08 00:29:50.000
2345,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-08 00:34:00.000
2346,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Base,Case_01,2025-01-08 00:34:53.000
2347,Handling centred,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_7,Cross aisle path,Case_01,2025-01-08 00:36:44.500
