,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
2128,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 04:38:44.000,Retrieval,0
2129,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 04:39:17.000,Retrieval,0
2130,Standing,Step,Cross aisle path,3-4,Retrieval,Picking_travel time,Waiting,Subject_7,Cross aisle path,Case_01,2025-01-07 04:40:43.000,Retrieval,0
2131,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:42:37.000,Retrieval,0
2132,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:45:33.500,Retrieval,0
2133,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:50:25.000,Retrieval,0
2134,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:56:12.000,Retrieval,0
2135,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:59:12.000,Retrieval,0
2136,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:02:36.500,Retrieval,0
2137,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:06:40.500,Retrieval,0
2138,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:09:38.000,Retrieval,0
2139,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:12:59.000,Retrieval,0
2140,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:17:31.500,Retrieval,0
2141,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:21:10.000,Retrieval,0
2142,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:25:14.500,Retrieval,0
2143,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:28:18.000,Retrieval,0
2144,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:35:15.000,Retrieval,0
2145,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:38:42.000,Retrieval,0
2146,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:49:49.500,Retrieval,0
2147,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Path,Case_01,2025-01-07 05:55:31.500,Retrieval,0
2148,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Packing/sorting area,Case_01,2025-01-07 05:56:36.500,Retrieval,0
2149,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 05:58:55.500,Retrieval,0
2150,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 05:59:39.500,Retrieval,0
2151,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 06:03:19.500,Retrieval,0
2152,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_7,Packing/sorting area,Case_01,2025-01-07 06:03:50.500,Retrieval,0
2153,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 06:05:44.000,Retrieval,0
2154,Pull,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 06:07:01.000,Retrieval,0
2155,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 06:11:50.000,Retrieval,0
2156,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_7,Packing/sorting area,Case_01,2025-01-07 06:13:31.500,Retrieval,0
2157,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 06:15:38.000,Retrieval,0
2158,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Packing/sorting area,Case_01,2025-01-07 06:40:21.000,Retrieval,0
2159,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_7,Path,Case_01,2025-01-07 08:59:25.000,Retrieval,0
2160,Standing,Step,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_7,Issuing/receiving area,Case_01,2025-01-07 09:03:08.000,Retrieval,0
2161,Handling centred,Standing Still,Path,Path (Issuing area),Retrieval,Finalizing order,Collecting empty cardboard boxes,Subject_7,Path,Case_01,2025-01-07 09:04:04.000,Retrieval,0
2162,Handling centred,Gait Cycle,Cardboard box area,_,Retrieval,Finalizing order,Collecting empty cardboard boxes,Subject_7,Cardboard box area,Case_01,2025-01-07 09:06:05.500,Retrieval,0
2163,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Finalizing order,Returning hardware,Subject_7,Path,Case_01,2025-01-07 09:07:37.500,Retrieval,0
2164,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_7,Office,Case_01,2025-01-07 09:10:36.500,Retrieval,0
2165,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Path,Case_01,2025-01-07 09:24:14.500,Retrieval,0
2166,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Cross aisle path,Case_01,2025-01-07 09:25:50.000,Retrieval,0
2167,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 09:29:25.500,Retrieval,0
2168,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 09:30:45.000,Retrieval,0
2169,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 09:31:46.000,Retrieval,0
2170,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 09:32:02.000,Retrieval,0
2171,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 09:33:49.000,Retrieval,0
2172,Handling centred,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 09:34:05.000,Retrieval,0
2173,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 09:35:22.500,Retrieval,0
2174,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 09:48:07.500,Retrieval,0
2175,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 09:53:32.000,Retrieval,0
2176,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:02:00.000,Retrieval,0
2177,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:04:50.000,Retrieval,0
2178,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:09:19.500,Retrieval,0
2179,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:11:51.500,Retrieval,0
2180,Tick off / confirm,Standing Still,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:14:21.500,Retrieval,0
2181,Standing,Step,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:19:04.500,Retrieval,0
2182,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:21:36.500,Retrieval,0
2183,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_7,Base,Case_01,2025-01-07 10:23:53.500,Retrieval,0
2184,Handling centred,Standing Still,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 10:24:19.500,Retrieval,0
2185,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:25:42.000,Retrieval,0
2186,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:28:36.500,Retrieval,0
2187,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:31:27.500,Retrieval,0
2188,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:35:35.000,Retrieval,0
2189,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:35:50.000,Retrieval,0
2190,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:37:11.000,Retrieval,0
2191,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:40:45.000,Retrieval,0
2192,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 10:48:45.500,Retrieval,0
2193,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 10:49:57.000,Retrieval,0
2194,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 10:50:24.500,Retrieval,0
2195,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 10:57:13.500,Retrieval,0
2196,Scan,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 10:57:39.000,Retrieval,0
2197,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 10:59:00.000,Retrieval,0
2198,Tick off / confirm,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:05:33.500,Retrieval,0
2199,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 11:08:53.000,Retrieval,0
2200,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 11:09:18.000,Retrieval,0
2201,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 11:13:45.500,Retrieval,0
2202,Handling centred,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 11:14:04.500,Retrieval,0
2203,Scan,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 11:16:51.000,Retrieval,0
2204,Scan,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 11:19:11.000,Retrieval,0
2205,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 11:20:40.500,Retrieval,0
2206,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:22:41.500,Retrieval,0
2207,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 11:25:31.500,Retrieval,0
2208,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:28:46.000,Retrieval,0
2209,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 11:32:28.000,Retrieval,0
2210,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:36:05.000,Retrieval,0
2211,Standing,Standing Still,Path,Path (Office),Retrieval,Picking_travel time,Move to next position,Subject_7,Path,Case_01,2025-01-07 11:37:51.000,Retrieval,0
2212,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 11:38:28.000,Retrieval,0
2213,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 11:38:56.000,Retrieval,0
2214,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:43:09.000,Retrieval,0
2215,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 11:46:01.000,Retrieval,0
2216,Tick off / confirm,Standing Still,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:47:53.000,Retrieval,0
2217,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 11:50:53.500,Retrieval,0
2218,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 11:53:11.000,Retrieval,0
2219,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Path,Case_01,2025-01-07 11:57:46.500,Retrieval,0
2220,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Packing/sorting area,Case_01,2025-01-07 12:00:21.500,Retrieval,0
2221,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_7,Path,Case_01,2025-01-07 13:42:08.500,Retrieval,0
2222,Handling centred,Step,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_7,Issuing/receiving area,Case_01,2025-01-07 13:45:31.000,Retrieval,0
2223,Handling centred,Step,Path,Path (Issuing area),Retrieval,Finalizing order,Collecting empty cardboard boxes,Subject_7,Path,Case_01,2025-01-07 13:46:26.500,Retrieval,0
2224,Push,Gait Cycle,Cardboard box area,_,Retrieval,Finalizing order,Collecting empty cardboard boxes,Subject_7,Cardboard box area,Case_01,2025-01-07 13:48:08.000,Retrieval,0
2225,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Finalizing order,Returning hardware,Subject_7,Path,Case_01,2025-01-07 13:50:01.500,Retrieval,0
2226,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_7,Office,Case_01,2025-01-07 13:53:00.000,Retrieval,0
2227,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Path,Case_01,2025-01-07 14:29:11.000,Retrieval,0
2228,Pull,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Cross aisle path,Case_01,2025-01-07 14:29:37.500,Retrieval,0
2229,Handling centred,Step,Base,_,Retrieval,Picking_travel time,Move to next position,Subject_7,Base,Case_01,2025-01-07 14:33:12.000,Retrieval,0
2230,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 14:33:45.000,Retrieval,0
2231,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_pick time,Retrieval of items,Subject_7,Aisle path,Case_01,2025-01-07 14:34:26.500,Retrieval,0
2232,Tick off / confirm,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 14:57:40.000,Retrieval,0
2233,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 14:59:30.000,Retrieval,0
2234,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 15:13:18.500,Retrieval,0
2235,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_7,Base,Case_01,2025-01-07 15:13:52.000,Retrieval,0
2236,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_7,Cross aisle path,Case_01,2025-01-07 15:15:12.500,Retrieval,0
2237,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 15:15:45.500,Retrieval,0
2238,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 15:24:38.500,Retrieval,0
2239,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 15:25:11.500,Retrieval,0
2240,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 15:25:38.500,Retrieval,0
2241,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 15:31:08.500,Retrieval,0
2242,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 15:31:49.000,Retrieval,0
